event_id,asset_id,token_id,approved_account,asset_bundle,auction_type,bid_amount,collection_slug,contract_address,created_date,custom_event_name,dev_fee_payment_event,dev_seller_fee_basis_points,duration,ending_price,event_type,is_private,owner_account,quantity,starting_price,total_price,listing_time,pull_start_date,pull_end_date
245234026,23139914,6980,,,,2400000000000000000,boredapeyachtclub,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:37.666831,,,250.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245234024,23135584,4023,,,,2183999999999999700,boredapeyachtclub,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:37.662824,,,250.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245234025,23138121,5715,,,,2183999999999999700,boredapeyachtclub,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:37.661817,,,250.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245234027,17756738,9244,,,,700000000000000000,hashmasks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:37.675368,,,0.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245234023,18230425,9099,,,,621000000000000000,art-blocks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:37.635036,,,750.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245234022,17184001,3093,,,,621000000000000000,art-blocks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:37.610134,,,750.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245234021,17772513,14260,,,,2002000000000000000,hashmasks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:37.593025,,,0.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245234020,23113791,543,,,,2183999999999999700,boredapeyachtclub,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:37.552606,,,250.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245234019,29090580,2607,,,dutch,,bored-ape-kennel-club,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:37.542194,,,250.0,,3000000000000000000,created,False,,1,3000000000000000000,,2021-07-02T23:56:46,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245234017,17133919,745,,,,1200000000000000000,art-blocks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:37.504874,,,750.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245234018,17524246,8091,,,,1200000000000000000,art-blocks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:37.509459,,,750.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245234016,23140361,7283,,,,2185999999999999500,boredapeyachtclub,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:37.439113,,,250.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245234015,17727080,1602,,,,385000000000000000,hashmasks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:37.363324,,,0.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245234014,17764004,12268,,,,385000000000000000,hashmasks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:37.328494,,,0.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245234013,17759011,11123,,,,375000000000000000,hashmasks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:37.330484,,,0.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245234012,17177259,2775,,,,621000000000000000,art-blocks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:37.327870,,,750.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245234011,17175307,2584,,,,1200000000000000000,art-blocks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:37.263180,,,750.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245234010,17526991,8754,,,,621000000000000000,art-blocks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:37.175696,,,750.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245234009,17199719,3411,,,,621000000000000000,art-blocks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:37.163204,,,750.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245234008,19469229,4783,,,,181000000000000020,wrapped-mooncatsrescue,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:37.160782,,,300.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245234007,17135877,1129,,,,1200000000000000000,art-blocks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:37.149565,,,750.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245234006,17496286,5984,,,,621000000000000000,art-blocks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:37.124067,,,750.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245234005,17524245,8090,,,,621000000000000000,art-blocks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:37.109316,,,750.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245234004,17207844,3711,,,,621000000000000000,art-blocks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:37.070833,,,750.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245234003,23140302,7225,,,,2185999999999999500,boredapeyachtclub,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:37.021203,,,250.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245234002,23351366,18667,,,,815100000000000000,meebits,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:36.957980,,,0.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245234001,19469149,4780,,,,212000000000000000,wrapped-mooncatsrescue,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:36.915065,,,300.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245234000,17526812,8650,,,,621000000000000000,art-blocks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:36.797223,,,750.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233999,24823822,281,,,,7000000000000000000,veefriends,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:36.769105,,,1000.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233998,17193291,3312,,,,621000000000000000,art-blocks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:36.747359,,,750.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233997,17748360,5513,,,,385000000000000000,hashmasks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:36.738496,,,0.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233996,23138715,6154,,,,2185999999999999500,boredapeyachtclub,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:36.696420,,,250.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233995,17186418,3166,,,,621000000000000000,art-blocks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:36.693515,,,750.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233994,23110451,452,,,,2185999999999999500,boredapeyachtclub,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:36.692639,,,250.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233993,17749487,6350,,,,385000000000000000,hashmasks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:36.647390,,,0.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233992,17124032,225,,,,621000000000000000,art-blocks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:36.638840,,,750.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233991,17527100,8773,,,,621000000000000000,art-blocks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:36.629482,,,750.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233990,17126143,403,,,,621000000000000000,art-blocks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:36.620044,,,750.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233989,25444263,6402,,,,3530000000000000200,veefriends,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:36.528849,,,1000.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233988,29822576,2891,,,dutch,,bullsontheblock,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:36.520881,,,300.0,198274,139000000000000000,created,False,,1,139000000000000000,,2021-07-02T23:55:54,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233987,17183102,3057,,,,1200000000000000000,art-blocks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:36.471735,,,750.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233986,19469222,4782,,,,212000000000000000,wrapped-mooncatsrescue,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:36.406458,,,300.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233985,24837825,2271,,,,3530000000000000200,veefriends,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:36.402045,,,1000.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233983,30109280,8892,,,dutch,,forgottenruneswizardscult,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:36.394670,,,250.0,1899,99900000000000000,created,False,,1,99900000000000000,,2021-07-02T23:55:55,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233982,30335792,76034747736103067876813165699423811172628268285048854439826952915259859402753,,,dutch,,switch,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:36.387453,,,200.0,,100000000000000000,created,False,,1,100000000000000000,,2021-07-02T23:55:53,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233984,23131293,1732,,,,2185999999999999500,boredapeyachtclub,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:36.396756,,,250.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233981,17726053,1084,,,,385000000000000000,hashmasks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:36.383670,,,0.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233980,17756377,8983,,,,385000000000000000,hashmasks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:36.346331,,,0.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233979,17739884,4020,,,,385000000000000000,hashmasks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:36.334332,,,0.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233978,17164974,1985,,,,621000000000000000,art-blocks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:36.321536,,,750.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233977,17301742,4550,,,,621000000000000000,art-blocks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:36.297632,,,750.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233976,17729349,2954,,,,385000000000000000,hashmasks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:36.291396,,,0.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233975,23134528,3229,,,,2185999999999999500,boredapeyachtclub,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:36.255287,,,250.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233973,23143736,9979,,,,2163999999999999700,boredapeyachtclub,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:36.213513,,,250.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233974,25050165,6559,,,,3530000000000000200,veefriends,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:36.218929,,,1000.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233972,24839075,6523,,,,3530000000000000200,veefriends,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:36.196238,,,1000.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233971,30314048,1903,,,dutch,,emergence-625ybzhs07,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:36.186564,,,0.0,,175000000000000000,created,False,,1,175000000000000000,,2021-07-02T23:55:51,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233969,23142594,8912,,,,2185999999999999500,boredapeyachtclub,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:36.153716,,,250.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233968,25486850,3059,,,,3530000000000000200,veefriends,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:36.143213,,,1000.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233967,17759884,11435,,,,2002000000000000000,hashmasks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:36.143185,,,0.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233970,22513351,18470783574887289498497817491605446750947822902285015130894700596138736054597,,,dutch,,unstoppable-domains,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:36.169008,,,0.0,,75000000000000000,created,False,,1,75000000000000000,,2021-07-02T23:55:51,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233966,24819823,60,,,,3530000000000000200,veefriends,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:36.126878,,,1000.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233965,17755984,8704,,,,385000000000000000,hashmasks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:36.099034,,,0.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233964,23142261,8713,,,,2185999999999999500,boredapeyachtclub,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:36.094834,,,250.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233963,25465418,5921,,,,6500000000000000000,veefriends,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:36.090827,,,1000.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233962,24827146,1308,,,,3530000000000000200,veefriends,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:36.084657,,,1000.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245234220,30283979,235,,,,,superspectacularv4,,2021-07-02T23:57:42.028156,,,,,,transfer,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233961,24796492,2950,,,,3530000000000000200,veefriends,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:36.025514,,,1000.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233958,24833610,8828,,,,3530000000000000200,veefriends,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:35.988312,,,1000.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233959,17527370,8955,,,,621000000000000000,art-blocks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:35.985481,,,750.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233957,24838242,9411,,,,6050000000000000000,veefriends,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:35.977124,,,1000.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233955,25535714.0,3321,,,,3530000000000000200,veefriends,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:35.956577,,,1000.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233956,24912367.0,98,,,,3530000000000000200,veefriends,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:35.952974,,,1000.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233954,17757680.0,10103,,,,385000000000000000,hashmasks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:35.931092,,,0.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233960,17123400.0,121,,,,621000000000000000,art-blocks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:36.004129,,,750.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233953,17513828.0,6612,,,,1200000000000000000,art-blocks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:35.915806,,,750.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233951,17521330.0,7532,,,,621000000000000000,art-blocks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:35.897552,,,750.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233952,24915175.0,8196,,,,3530000000000000200,veefriends,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:35.898944,,,1000.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233949,23321849.0,12043,,,,815100000000000000,meebits,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:35.842819,,,0.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233948,25000583.0,859,,,,3530000000000000200,veefriends,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:35.829592,,,1000.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233950,30312607.0,1727,,,dutch,,emergence-625ybzhs07,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:35.873813,,,0.0,,200000000000000000,created,False,,1,200000000000000000,,2021-07-02T23:55:53,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233947,29216257.0,47301994426014178654642678531282260728039723144648162551258220860077506560001,,,english,,gallery-on-1,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:35.806328,,,1000.0,604800,10000000000000000,created,False,,1,10000000000000000,,2021-07-08T14:59:07,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233946,23131763.0,1959,,,,2185999999999999500,boredapeyachtclub,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:35.786485,,,250.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233945,21201541.0,58810797982685925716444825023285472862628439254947085036115694411353184796673,,,dutch,,bitparrots,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:35.749935,,,1000.0,,30000000000000000,created,False,,1,30000000000000000,,2021-07-02T23:55:54,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233944,17756355.0,8963,,,,550000000000000000,hashmasks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:35.584433,,,0.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233942,23138906.0,6300,,,,2185999999999999500,boredapeyachtclub,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:35.554177,,,250.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233943,25604581.0,23701020366541490672517358800526051910803039980446114302153406653084668526593,,,dutch,,bitcoin-sign,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:35.557548,,,1000.0,,77209377989208800,created,False,,1,77209377989208800,,2021-07-02T23:55:54,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233941,17757025.0,9500,,,,450000000000000000,hashmasks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:35.509887,,,0.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233940,23136570.0,4726,,,,2185999999999999500,boredapeyachtclub,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:35.482273,,,250.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233939,29131316.0,1414,,,,527500000000000000,bored-ape-kennel-club,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:35.429804,,,250.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233937,17159436.0,1837,,,,621000000000000000,art-blocks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:35.353614,,,750.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233938,17522835.0,7764,,,,621000000000000000,art-blocks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:35.355178,,,750.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233936,17384115.0,5532,,,,621000000000000000,art-blocks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:35.284090,,,750.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233935,17170795.0,2403,,,,621000000000000000,art-blocks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:35.229432,,,750.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233934,17204218.0,3600,,,,621000000000000000,art-blocks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:35.218116,,,750.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233933,17726123.0,1159,,,,385000000000000000,hashmasks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:35.168545,,,0.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233932,17754797.0,8160,,,,385000000000000000,hashmasks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:35.097725,,,0.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233931,23126161.0,1193,,,,2185999999999999500,boredapeyachtclub,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:35.037473,,,250.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233930,17520753.0,7367,,,,621000000000000000,art-blocks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:34.945853,,,750.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233929,23138688.0,6134,,,,2185999999999999500,boredapeyachtclub,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:34.884049,,,250.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233928,17517484.0,6879,,,,1200000000000000000,art-blocks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:34.646742,,,750.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233927,17517452.0,6860,,,,621000000000000000,art-blocks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:34.597955,,,750.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233926,17178246.0,2864,,,,621000000000000000,art-blocks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:34.520968,,,750.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
245233924,17754251.0,8102,,,,385000000000000000,hashmasks,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,2021-07-02T23:57:34.484699,,,0.0,,,offer_entered,,,1,,,,2021-07-01 00:00:00+00:00,2021-07-02 23:59:00+00:00
